 6.5065 -19.434   1
19.8435  -0.461
19.8542  -0.413
19.8648  -0.113
19.8755  -0.066
19.9048   0.758
19.9015   0.917
19.9048   1.011
19.8977   1.068
19.8938   1.232
19.8797   1.346
19.8730   1.666
19.8767   1.769
19.8728   1.934
19.9173   3.160
19.9287   3.200
19.9324   3.303
19.9755   3.481
19.9831   3.418
20.0044   3.497
20.0114   3.439
20.0228   3.478
20.0298   3.420
20.0513   3.506
20.0853   4.411
20.0789   4.732
20.0719   4.791
20.0682   4.956
20.0612   5.015
20.0581   5.176
20.0511   5.235
20.0473   5.401
20.0404   5.460
20.0373   5.621
20.0303   5.680
20.0271   5.841
20.0125   5.964
20.0094   6.125
20.0024   6.184
19.9987   6.351
19.9917   6.410
19.9855   6.732
19.9785   6.792
19.9651   7.434
19.9690   7.537
19.9623   7.865
19.9662   7.967
19.9631   8.129
19.9710   8.334
19.9679   8.496
19.9954   9.203
20.0284   9.328
20.0360   9.263
20.0803   9.413
20.0843   9.515
20.0953   9.555
20.1034   9.757
20.1144   9.798
20.1307  10.201
20.1417  10.241
20.1495  10.434
20.1606  10.473
20.1688  10.674
20.1659  10.837
20.1700  10.937
20.1643  11.262
20.1684  11.363
20.1655  11.526
20.1739  11.727
20.1704  11.895
20.1742  11.987
20.1859  12.020
20.1943  12.220
20.2055  12.258
20.2181  12.559
20.2292  12.596
20.2334  12.696
20.2558  12.769
20.2634  12.701
20.2742  12.729
20.2812  12.665
20.2924  12.701
20.3069  12.569
20.3181  12.604
20.3223  12.703
20.3335  12.738
20.3505  13.134
20.3618  13.168
20.3591  13.331
20.3717  13.619
20.3691  13.782
20.3734  13.880
20.3682  14.207
20.3769  14.404
20.3737  14.573
20.3825  14.769
20.3799  14.933
20.4193  15.809
20.4167  15.972
20.4257  16.168
20.4232  16.332
20.4363  16.618
20.4333  16.787
20.4468  17.081
20.4444  17.245
20.4489  17.342
20.4465  17.507
20.4644  17.889
20.4759  17.919
20.4805  18.017
20.4921  18.047
20.4967  18.144
20.5089  18.168
20.4783  17.520
20.4898  17.550
20.5082  17.939
20.5194  17.960
20.5286  18.154
20.5402  18.183
20.5449  18.279
20.5571  18.302
20.6037  19.255
20.6154  19.282
20.6201  19.378
20.6318  19.404
20.6414  19.595
20.6531  19.621
20.6627  19.811
20.6741  19.828
20.6837  20.018
20.6961  20.037
20.7009  20.131
20.7485  20.220
20.7633  20.502
20.7607  20.673
20.7702  20.852
20.7683  21.017
20.7782  21.205
20.7763  21.370
20.7813  21.463
20.7794  21.629
20.7895  21.816
20.8014  21.837
20.8064  21.930
20.8179  21.943
20.8281  22.129
20.8400  22.149
20.8451  22.242
20.8577  22.256
20.8679  22.441
20.8799  22.460
20.8901  22.644
20.9022  22.662
20.9173  22.930
20.9157  23.095
20.9209  23.187
20.9192  23.353
20.9297  23.536
20.9275  23.708
20.9535  24.157
20.9520  24.323
21.0003  25.140
20.9989  25.306
21.0094  25.479
21.0080  25.646
21.0135  25.736
21.0115  25.909
21.0170  25.999
21.0157  26.165
21.0710  27.056
21.1091  27.083
21.1159  27.006
21.1415  27.020
21.1483  26.941
21.2108  26.971
21.2165  27.059
21.2545  27.073
21.2603  27.159
21.2728  27.166
21.2845  27.338
21.2970  27.343
21.3377  27.934
21.3370  28.100
21.3489  28.270
21.3482  28.437
21.4571  29.934
21.4699  29.933
21.4825  30.098
21.4953  30.096
21.5079  30.261
21.5341  30.248
21.5405  30.329
21.5657  30.314
21.5721  30.396
21.6631  30.338
21.6760  30.496
21.6883  30.481
21.8134  31.949
21.8264  31.935
21.8332  32.011
21.8462  31.997
21.8598  32.148
21.8722  32.127
21.8859  32.277
21.8866  32.443
21.8935  32.518
21.8942  32.684
21.9635  33.418
21.9766  33.399
22.0547  34.189
22.0559  34.354
22.0632  34.426
22.0706  35.426
22.0780  35.498
22.0783  35.665
22.0933  35.807
22.0947  35.972
22.1098  36.113
22.1113  36.279
22.2571  37.575
22.2591  37.739
22.2910  38.007
22.2932  38.171
22.3255  38.436
22.3273  38.608
22.3429  38.734
22.3477  39.063
22.3559  39.128
22.3584  39.292
22.3833  39.486
22.3974  39.451
22.4057  39.515
22.4331  39.436
22.4415  39.499
22.4840  39.376
22.4895  39.275
22.5317  39.147
22.5401  39.208
22.5678  39.125
22.5763  39.185
22.5905  39.134
22.5983  39.189
22.6010  39.359
22.6095  39.419
22.6159  39.743
22.6105  39.846
22.6134  40.017
22.6080  40.120
22.6113  40.282
22.6005  40.488
22.6033  40.659
22.5870  40.968
22.5966  41.464
22.6137  41.578
22.6171  41.740
22.6711  42.091
22.6743  42.262
22.6835  42.319
22.6872  42.481
22.6964  42.539
22.6995  42.696
22.7087  42.753
22.7218  42.971
22.7591  43.196
22.7658  43.304
22.8147  43.522
22.8242  43.576
22.8534  43.471
22.8629  43.524
22.8923  43.408
22.9019  43.460
22.9163  43.405
22.9355  43.508
22.9499  43.452
22.9683  43.550
22.9731  43.708
22.9924  43.809
22.9973  43.967
23.0070  44.017
23.0167  44.342
23.0265  44.392
23.0316  44.550
23.0415  44.599
23.0459  44.752
23.0657  44.849
23.0711  45.007
23.1112  45.198
23.1163  45.364
23.1265  45.410
23.1321  45.567
23.1823  45.793
23.1882  45.949
23.2400  46.172
23.2461  46.327
23.2767  46.453
23.2826  46.617
23.4312  47.186
23.4381  47.338
23.4707  47.453
23.4778  47.604
23.4997  47.679
23.5142  47.981
23.5577  48.123
23.5649  48.282
23.5873  48.352
23.5949  48.502
23.6062  48.536
23.6140  48.685
23.6367  48.753
23.6437  48.899
23.6665  48.965
23.6743  49.122
23.6709  49.238
23.6872  49.533
23.7337  49.659
23.7422  49.806
23.7571  49.721
23.7796  49.778
23.7944  49.692
23.8179  49.750
23.8326  49.662
23.8561  49.718
23.8707  49.629
23.9287  49.759
23.9434  49.658
23.9788  49.732
23.9932  49.639
 0.0050  49.663
 0.0193  49.568
 0.0311  49.591
 0.0737  49.295
 0.0845  49.315
 0.1402  48.916
 0.1996  48.952
 0.2816  49.011
 0.3759  49.129
 0.3881  49.022
 0.3954  49.433
 0.4086  49.326
 0.4205  49.338
 0.4337  49.221
 0.4455  49.233
 0.4586  49.125
 0.5059  49.167
 0.5188  49.057
 0.5888  49.107
 0.5999  49.234
 0.6237  49.248
 0.6349  49.374
 0.7534  49.419
 0.7657  49.302
 0.7776  49.304
 0.7897  49.186
 0.8016  49.188
 0.9728  47.345
 0.9841  47.342
 0.9951  47.208
 1.0177  47.200
 1.0286  47.075
 1.1179  47.028
 1.1300  47.140
 1.1413  47.132
 1.1657  47.365
 1.1771  47.356
 1.2017  47.577
 1.2131  47.567
 1.2255  47.676
 1.2703  47.634
 1.2830  47.751
 1.2945  47.739
 1.3071  47.846
 1.3415  47.807
 1.3543  47.913
 1.4563  47.776
 1.4809  47.861
 1.5264  47.789
 1.5463  47.635
 1.5802  47.576
 1.5894  47.437
 1.6119  47.396
 1.6210  47.257
 1.6322  47.236
 1.6499  46.947
 1.6601  46.926
 1.6689  46.786
 1.6799  46.763
 1.6886  46.623
 1.7106  46.576
 1.7192  46.435
 1.7520  46.362
 1.7654  46.454
 1.7863  46.405
 1.7998  46.496
 1.8217  46.444
 1.8353  46.534
 1.8679  46.451
 1.8817  46.539
 1.9143  46.453
 1.9383  46.522
 2.0773  46.113
 2.1021  46.160
 2.1447  46.021
 2.1694  46.064
 2.1906  45.991
 2.2502  46.045
 2.3027  45.851
 2.3151  45.868
 2.3456  45.751
 2.3580  45.766
 2.3788  45.684
 2.4036  45.712
 2.4243  45.628
 2.4491  45.653
 2.4697  45.566
 2.4838  45.646
 2.5043  45.558
 2.5292  45.578
 2.6297  45.117
 2.6445  45.178
 2.7341  44.735
 2.7627  44.854
 2.7825  44.751
 2.7977  44.816
 2.8660  44.446
 2.8801  44.503
 2.9759  43.952
 2.9907  44.001
 2.9941  43.844
 3.0223  43.673
 3.0262  43.511
 3.1003  43.045
 3.1027  42.878
 3.1119  42.819
 3.1154  42.656
 3.1426  42.477
 3.1573  42.519
 3.2103  42.158
 3.2255  42.206
 3.2432  42.082
 3.2579  42.120
 3.2931  41.868
 3.2960  41.703
 3.3214  41.517
 3.3237  41.344
 3.3324  41.280
 3.3351  41.115
 3.3523  40.986
 3.3549  40.821
 3.3719  40.691
 3.3863  40.725
 3.4278  40.400
 3.4422  40.431
 3.4506  40.364
 3.4655  40.403
 3.4739  40.336
 3.4883  40.366
 3.4965  40.298
 3.5254  40.356
 3.5337  40.287
 3.5487  40.323
 3.5562  40.260
 3.5707  40.287
 3.5769  40.383
 3.5914  40.409
 3.5977  40.506
 3.6127  40.539
 3.6388  40.930
 3.6369  41.097
 3.6633  41.486
 3.6781  41.510
 3.7049  41.897
 3.7031  42.064
 3.7097  42.159
 3.7067  42.502
 3.7134  42.596
 3.7123  42.758
 3.7331  43.049
 3.7313  43.217
 3.7455  43.413
 3.7437  43.581
 3.7505  43.675
 3.7470  44.011
 3.7683  44.301
 3.8158  44.367
 3.8494  44.074
 3.8509  43.905
 3.8847  43.603
 3.9001  43.618
 3.9252  43.389
 3.9340  43.150
 3.9833  42.685
 3.9985  42.697
 4.0066  42.619
 4.0219  42.630
 4.0299  42.551
 4.0838  42.340
 4.0997  42.180
 4.1155  42.196
 4.1233  42.115
 4.1537  42.130
 4.1615  42.048
 4.1767  42.054
 4.1838  41.980
 4.1996  41.992
 4.2151  41.828
 4.2302  41.832
 4.2379  41.750
 4.2530  41.753
 4.2683  41.587
 4.2833  41.590
 4.2985  41.423
 4.3129  41.431
 4.3651  40.840
 4.3806  40.846
 4.3880  40.761
 4.4029  40.760
 4.4102  40.674
 4.4251  40.672
 4.4317  40.593
 4.4466  40.590
 4.4611  40.417
 4.4908  40.247
 4.4979  40.160
 4.5127  40.154
 4.5198  40.067
 4.5345  40.061
 4.5416  39.973
 4.5705  39.967
 4.5775  39.879
 4.6522  39.849
 4.6953  39.648
 4.7352  39.113
 4.7631  38.918
 4.7895  38.553
 4.8379  38.261
 4.8444  38.169
 4.8587  38.153
 4.8965  37.604
 4.9013  37.342
 4.8998  37.174
 4.9061  37.081
 4.9009  36.569
 4.9071  36.476
 4.9056  36.307
 4.9118  36.214
 4.9096  36.039
 4.9214  35.861
 4.9199  35.692
 4.9321  35.505
 4.9289  35.169
 4.9350  35.075
 4.9312  34.733
 4.9235  34.658
 4.9204  34.322
 4.9047  34.165
 4.9031  33.997
 4.8725  33.690
 4.8631  33.454
 4.8402  33.221
 4.8387  33.053
 4.8307  32.970
 4.8265  32.466
 4.8325  32.374
 4.8311  32.206
 4.8370  32.114
 4.8349  31.940
 4.8525  31.663
 4.8506  31.503
 4.8565  31.410
 4.8485  30.566
 4.8412  30.490
 4.8397  30.323
 4.8247  30.166
 4.8233  29.998
 4.8161  29.923
 4.8127  29.581
 4.8055  29.506
 4.8002  29.005
 4.7931  28.929
 4.7917  28.762
 4.7846  28.686
 4.7797  28.178
 4.7727  28.103
 4.7707  27.929
 4.7763  27.838
 4.7721  27.337
 4.7776  27.246
 4.7761  27.079
 4.7867  26.904
 4.7847  26.731
 4.8120  26.272
 4.8105  26.106
 4.8213  25.922
 4.8197  25.755
 4.8247  25.671
 4.8178  24.999
 4.8109  24.925
 4.8093  24.759
 4.7949  24.604
 4.7933  24.438
 4.7653  24.133
 4.7637  23.967
 4.7569  23.892
 4.7479  23.645
 4.7427  23.142
 4.7475  23.058
 4.7459  22.893
 4.7564  22.711
 4.7548  22.545
 4.7651  22.363
 4.7738  22.015
 4.7841  21.833
 4.7865  21.577
 4.8018  21.303
 4.8051  21.046
 4.8497  20.225
 4.8513  20.096
 4.8907  19.355
 4.8985  19.305
 4.9607  18.098
 4.9586  17.934
 4.9775  17.558
 4.9754  17.394
 4.9801  17.300
 4.9827  17.042
 5.0016  16.537
 5.0293  15.970
 5.0304  15.841
 5.0437  15.564
 5.0449  15.435
 5.0528  15.374
 5.0619  15.183
 5.0783  15.066
 5.0828  14.971
 5.0942  14.943
 5.0987  14.847
 5.1367  14.673
 5.1412  14.577
 5.1531  14.553
 5.1575  14.457
 5.1688  14.427
 5.1733  14.331
 5.1924  14.237
 5.2165  14.051
 5.2209  13.953
 5.2362  13.833
 5.2405  13.736
 5.2596  13.639
 5.2991  13.318
 5.3181  13.219
 5.3333  13.095
 5.3496  12.832
 5.3709  12.338
 5.3777  11.725
 5.3765  11.301
 5.3871  10.576
 5.4105   9.707
 5.4227   9.409
 5.4629   8.829
 5.4866   8.497
 5.5657   7.847
 5.5697   7.747
 5.5845   7.605
 5.6064   7.524
 5.6473   7.211
 5.6915   7.049
 5.7319   6.985
 5.7847   6.833
 5.7937   6.841
 5.8084   6.694
 5.8859   6.392
 5.9054   6.362
 5.9514   6.132
 5.9667   5.987
 5.9705   5.883
 5.9814   5.836
 5.9852   5.732
 6.0180   5.335
 6.0256   5.127
 6.0592   4.724
 6.0664   4.524
 6.0810   4.371
 6.0885   4.162
 6.1031   4.009
 6.1143   3.695
 6.1251   3.647
 6.1456   3.261
 6.1493   3.156
 6.1715   3.063
 6.1786   3.119
 6.1891   3.079
 6.2322   3.420
 6.2686   3.438
 6.3345   3.148
 6.3383   3.042
 6.3491   2.992
 6.3561   2.789
 6.3669   2.739
 6.3780   2.421
 6.3746   2.259
 6.3819   2.047
 6.3711   1.559
 6.3640   1.504
 6.3605   1.342
 6.3387   1.172
 6.3279   1.222
 6.3060   1.051
 6.2952   1.102
 6.2733   0.931
 6.2626   0.981
 6.2484   0.870
 6.2371   0.915
 6.2229   0.804
 6.2121   0.854
 6.1903   0.683
 6.1868   0.522
 6.1579   0.295
